"year","est","lwr","upr","log_est","se","se_natural","type","index","index_id","common_name","family","formula","min_depth","max_depth","min_latitude","max_latitude","anisotropy","knots","spatiotemporal1","spatiotemporal2","share_range"
2021,8641.36125500277,4122.92761918528,18111.6748186375,9.06431540205034,0.37755623608924,7625.04222633954,"index","Oregon",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
2022,5632.60001267963,2294.7604162888,13825.4881327209,8.63632642850555,0.458142451757845,4956.39957397999,"index","Oregon",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
2023,4447.42643289302,1861.73234496719,10624.2994217002,8.40008087817621,0.444303152267203,3914.72350250101,"index","Oregon",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
2024,18733.7008933893,8564.62544275778,40976.8706767834,9.83807936766475,0.399335750646314,16504.3135968097,"index","Oregon",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
2003,20609.2171568472,9251.06601772315,45912.5284593549,9.93349368950698,0.408680785361183,18114.6975764489,"index","Washington",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
2004,9296.87883888555,3552.36539756018,24330.818052749,9.13743401409015,0.490858532056128,8150.71204577522,"index","Washington",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
2005,2965.27207947109,1170.83894839411,7509.86164010926,7.99472407095572,0.474114962081789,2593.02772807531,"index","Washington",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
2006,4180.44071361117,1746.06075594751,10008.8639530383,8.33817195383931,0.445444114132158,3662.80367230552,"index","Washington",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
2007,4034.38969448101,1562.4409392665,10417.2258917995,8.30261031634745,0.483991410966327,3519.77460694649,"index","Washington",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
2008,8739.83791121007,3002.9541330924,25436.5412619756,9.07564692284947,0.545058550618719,7598.22874281348,"index","Washington",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
2009,2324.32504736346,945.089718701816,5716.37466675872,7.75118497366635,0.459143697206837,2031.81879305693,"index","Washington",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
2010,966.329972022468,405.824690405413,2300.97782837239,6.8735053618299,0.442653079012548,845.435002078849,"index","Washington",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
2011,6075.28997182131,2685.60999469666,13743.3016389565,8.71198499905666,0.416498383770738,5328.20378612504,"index","Washington",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
2012,3745.04253052438,1552.56199004977,9033.67700956459,8.22818825250216,0.449256474740636,3277.59130193396,"index","Washington",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
2013,4060.6456566974,1658.9427832291,9939.36820241637,8.30909726869525,0.45672342699717,3566.6788922079,"index","Washington",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
2014,5058.3184678214,2331.25983511473,10975.4328267076,8.52878938843907,0.395224245113698,4445.25483174306,"index","Washington",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
2015,6278.91378027363,2870.51956983835,13734.3631704731,8.74495227957751,0.399346089313706,5515.78206336368,"index","Washington",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
2016,3202.45219377513,1462.10321486509,7014.34751606196,8.07167210587653,0.400028202477308,2813.14512592717,"index","Washington",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
2017,5370.50222811386,2402.89516149865,12003.1429769859,8.58867670791817,0.410337693779534,4718.03442605108,"index","Washington",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
2018,4084.7163220586,1759.39067672346,9483.34423526927,8.31500756107827,0.429745008602353,3582.99811435788,"index","Washington",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
2019,4100.80226175554,1589.10129086954,10582.4463718216,8.31893790714973,0.483689498930511,3609.64981003761,"index","Washington",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
2021,5678.10865289342,2597.82948897891,12410.7136403073,8.64437347261831,0.398957284601815,4991.41177735726,"index","Washington",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
2022,3725.14323936153,1479.93797269288,9376.53632098582,8.22286058359422,0.470980658490821,3259.80265058907,"index","Washington",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
2023,2939.93032431687,1204.79719272798,7173.97945812557,7.98614116083995,0.455148482781653,2573.93814006359,"index","Washington",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
2024,12364.1141277897,5449.96709716654,28049.952493197,9.42255353386208,0.417961090051561,10840.1113072441,"index","Washington",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
